,image_id,category,width(bbox),height(bbox),area,perimeter,solidity,circularity,eccentricity,majorAxis,minorAxis,angle,center_x,center_y,hu1,hu2,hu3,hu4,hu5,hu6,hu7,polygon,min_bbox_points,confidence,unit
0,MHR.4640.jpg,orifice,105.185302734375,130.13255310058594,11056.5,400.00714004039764,0.9934408553843389,0.8683444790104153,0.7890625,128.0,101.0,90.0,2348,308,0.16610775226808966,0.0014793465475906162,0.00018970748684985788,3.86871417283602e-06,-9.839643769481992e-11,-1.4166639072895299e-07,3.6093559385873456e-11,"[[2341, 245], [2340, 246], [2337, 246], [2336, 247], [2335, 247], [2334, 248], [2332, 248], [2331, 249], [2330, 249], [2329, 250], [2328, 250], [2327, 251], [2326, 251], [2324, 253], [2323, 253], [2322, 254], [2321, 254], [2318, 257], [2317, 257], [2315, 259], [2314, 259], [2307, 266], [2307, 267], [2305, 269], [2305, 270], [2303, 272], [2303, 273], [2302, 274], [2302, 276], [2300, 278], [2300, 279], [2299, 280], [2299, 281], [2298, 282], [2298, 283], [2297, 284], [2297, 286], [2296, 287], [2296, 289], [2295, 290], [2295, 294], [2294, 295], [2294, 318], [2295, 319], [2295, 324], [2296, 325], [2296, 331], [2297, 332], [2297, 334], [2298, 335], [2298, 337], [2299, 338], [2299, 339], [2300, 340], [2300, 341], [2302, 343], [2302, 344], [2310, 352], [2310, 353], [2311, 354], [2312, 354], [2313, 355], [2314, 355], [2318, 359], [2319, 359], [2321, 361], [2322, 361], [2325, 364], [2326, 364], [2327, 365], [2328, 365], [2330, 367], [2331, 367], [2333, 369], [2335, 369], [2336, 370], [2337, 370], [2338, 371], [2339, 371], [2340, 372], [2341, 372], [2342, 373], [2378, 373], [2379, 372], [2381, 372], [2383, 370], [2384, 370], [2386, 368], [2387, 368], [2387, 367], [2390, 364], [2390, 363], [2391, 362], [2391, 361], [2392, 360], [2392, 358], [2393, 357], [2393, 354], [2394, 353], [2394, 348], [2395, 347], [2395, 283], [2394, 282], [2394, 275], [2393, 274], [2393, 271], [2392, 270], [2392, 266], [2391, 265], [2391, 263], [2390, 262], [2390, 261], [2389, 260], [2389, 258], [2388, 257], [2388, 255], [2387, 254], [2387, 253], [2381, 247], [2380, 247], [2379, 246], [2377, 246], [2376, 245]]","[[2294, 245], [2395, 245], [2395, 373], [2294, 373]]",0.99949825,pixels
1,MHR.4640.jpg,orifice,121.8480224609375,83.13825988769531,7166.5,340.0071403980255,0.9835986824046116,0.7790061637241982,0.6243079435300432,119.52339935302734,74.6194076538086,16.336042404174805,1006,258,0.18156413949986183,0.006453675810770359,0.00037681703955402216,1.585096364905403e-05,-1.2168939807967816e-09,-1.2664291488615332e-06,1.410024436652092e-10,"[[995, 218], [994, 219], [987, 219], [986, 220], [982, 220], [981, 221], [978, 221], [977, 222], [975, 222], [974, 223], [972, 223], [971, 224], [970, 224], [966, 228], [965, 228], [964, 229], [963, 229], [962, 230], [961, 230], [959, 232], [959, 233], [958, 234], [957, 234], [956, 235], [955, 235], [954, 236], [953, 236], [953, 238], [951, 240], [951, 241], [950, 242], [950, 243], [949, 244], [949, 247], [948, 248], [948, 250], [947, 251], [947, 255], [946, 256], [946, 261], [945, 262], [945, 265], [946, 266], [946, 270], [947, 271], [947, 272], [952, 277], [953, 277], [954, 278], [956, 278], [957, 279], [960, 279], [961, 280], [964, 280], [965, 281], [967, 281], [968, 282], [971, 282], [972, 283], [976, 283], [977, 284], [978, 284], [979, 285], [981, 285], [982, 286], [985, 286], [986, 287], [988, 287], [989, 288], [991, 288], [992, 289], [995, 289], [996, 290], [1001, 290], [1002, 291], [1004, 291], [1005, 292], [1007, 292], [1008, 293], [1009, 293], [1010, 294], [1011, 294], [1012, 295], [1014, 295], [1015, 296], [1018, 296], [1019, 297], [1024, 297], [1025, 298], [1028, 298], [1029, 299], [1053, 299], [1056, 296], [1056, 295], [1058, 293], [1058, 292], [1059, 291], [1059, 289], [1060, 288], [1060, 286], [1061, 285], [1061, 284], [1062, 283], [1062, 281], [1063, 280], [1063, 269], [1062, 268], [1062, 264], [1061, 263], [1061, 262], [1060, 261], [1060, 259], [1059, 258], [1059, 256], [1058, 255], [1058, 254], [1056, 252], [1056, 251], [1055, 250], [1055, 249], [1053, 247], [1053, 246], [1051, 244], [1051, 243], [1050, 242], [1050, 241], [1047, 238], [1047, 237], [1037, 227], [1036, 227], [1035, 226], [1034, 226], [1033, 225], [1032, 225], [1031, 224], [1030, 224], [1029, 223], [1028, 223], [1027, 222], [1025, 222], [1024, 221], [1022, 221], [1021, 220], [1017, 220], [1016, 219], [1011, 219], [1010, 218]]","[[940, 274], [961, 202], [1075, 236], [1054, 307]]",0.99907684,pixels
2,MHR.4640.jpg,orifice,86.471923828125,107.3814697265625,5671.5,308.8355675935745,0.9621681228263635,0.7472280712906052,0.5916967355228748,111.39204406738281,65.91030883789062,62.72323226928711,1201,1064,0.19117110612461102,0.008940942073337458,0.0007405746968494179,4.014854648226316e-05,-5.849479647933745e-09,-3.268579223265555e-06,-3.7027528595683513e-09,"[[1175, 1018], [1174, 1019], [1171, 1019], [1170, 1020], [1168, 1020], [1167, 1021], [1166, 1021], [1164, 1023], [1163, 1023], [1162, 1024], [1161, 1024], [1160, 1025], [1160, 1026], [1158, 1028], [1158, 1030], [1157, 1031], [1157, 1039], [1158, 1040], [1158, 1042], [1159, 1043], [1159, 1045], [1160, 1046], [1160, 1048], [1162, 1050], [1162, 1051], [1163, 1052], [1163, 1053], [1165, 1055], [1165, 1056], [1167, 1058], [1167, 1059], [1171, 1063], [1171, 1064], [1173, 1066], [1173, 1067], [1174, 1068], [1174, 1069], [1175, 1070], [1175, 1071], [1177, 1073], [1177, 1074], [1178, 1075], [1178, 1076], [1180, 1078], [1180, 1080], [1181, 1081], [1181, 1083], [1184, 1086], [1184, 1087], [1186, 1089], [1186, 1091], [1187, 1092], [1187, 1094], [1188, 1095], [1188, 1096], [1189, 1097], [1189, 1099], [1190, 1100], [1190, 1103], [1191, 1104], [1191, 1106], [1192, 1107], [1192, 1109], [1193, 1110], [1193, 1112], [1195, 1114], [1195, 1115], [1196, 1116], [1196, 1117], [1200, 1121], [1215, 1121], [1216, 1120], [1217, 1120], [1218, 1119], [1219, 1119], [1221, 1117], [1222, 1117], [1227, 1112], [1227, 1111], [1230, 1108], [1230, 1107], [1232, 1105], [1232, 1104], [1233, 1103], [1233, 1102], [1235, 1100], [1235, 1099], [1236, 1098], [1236, 1097], [1237, 1096], [1237, 1092], [1238, 1091], [1238, 1068], [1237, 1067], [1237, 1062], [1236, 1061], [1236, 1059], [1235, 1058], [1235, 1055], [1234, 1054], [1234, 1050], [1233, 1049], [1233, 1047], [1232, 1046], [1232, 1044], [1231, 1043], [1231, 1042], [1230, 1041], [1230, 1040], [1229, 1039], [1229, 1038], [1225, 1034], [1225, 1033], [1218, 1026], [1217, 1026], [1216, 1025], [1215, 1025], [1214, 1024], [1211, 1024], [1210, 1023], [1208, 1023], [1207, 1022], [1204, 1022], [1203, 1021], [1202, 1021], [1201, 1020], [1197, 1020], [1196, 1019], [1189, 1019], [1188, 1018]]","[[1150, 1029], [1208, 998], [1259, 1097], [1201, 1128]]",0.99879813,pixels
3,MHR.4640.jpg,orifice,107.8763427734375,125.47723388671875,10176.5,393.4629850387573,0.9883455543145729,0.8260389692102942,0.8232112821246079,126.3514404296875,104.01393127441406,86.98721313476562,1673,839,0.17220735969496315,0.0038441435541627864,0.0001004365776322993,4.833012820274419e-06,5.885310851162687e-11,1.1762121624310492e-07,8.873868532145401e-11,"[[1662, 777], [1661, 778], [1643, 778], [1642, 779], [1640, 779], [1639, 780], [1638, 780], [1637, 781], [1636, 781], [1629, 788], [1629, 789], [1628, 790], [1628, 791], [1627, 792], [1627, 794], [1626, 795], [1626, 798], [1625, 799], [1625, 801], [1624, 802], [1624, 804], [1623, 805], [1623, 807], [1622, 808], [1622, 817], [1621, 818], [1621, 821], [1622, 822], [1622, 825], [1621, 826], [1621, 829], [1622, 830], [1622, 839], [1623, 840], [1623, 847], [1624, 848], [1624, 852], [1625, 853], [1625, 856], [1626, 857], [1626, 858], [1627, 859], [1627, 860], [1629, 862], [1629, 863], [1631, 865], [1631, 866], [1632, 867], [1632, 868], [1638, 874], [1639, 874], [1648, 883], [1649, 883], [1650, 884], [1651, 884], [1653, 886], [1654, 886], [1656, 888], [1658, 888], [1659, 889], [1660, 889], [1662, 891], [1663, 891], [1664, 892], [1665, 892], [1666, 893], [1667, 893], [1668, 894], [1669, 894], [1670, 895], [1671, 895], [1672, 896], [1673, 896], [1674, 897], [1676, 897], [1677, 898], [1679, 898], [1680, 899], [1681, 899], [1682, 900], [1686, 900], [1687, 901], [1710, 901], [1711, 900], [1713, 900], [1714, 899], [1715, 899], [1717, 897], [1718, 897], [1725, 890], [1725, 889], [1726, 888], [1726, 885], [1727, 884], [1727, 864], [1726, 863], [1726, 857], [1725, 856], [1725, 854], [1724, 853], [1724, 851], [1723, 850], [1723, 847], [1722, 846], [1722, 844], [1721, 843], [1721, 842], [1720, 841], [1720, 839], [1719, 838], [1719, 837], [1718, 836], [1718, 835], [1717, 834], [1717, 832], [1716, 831], [1716, 827], [1715, 826], [1715, 823], [1714, 822], [1714, 820], [1713, 819], [1713, 817], [1712, 816], [1712, 814], [1711, 813], [1711, 811], [1709, 809], [1709, 807], [1708, 806], [1708, 804], [1707, 803], [1707, 801], [1705, 799], [1705, 798], [1704, 797], [1704, 796], [1703, 795], [1703, 794], [1699, 790], [1699, 789], [1698, 789], [1697, 788], [1697, 787], [1695, 785], [1694, 785], [1693, 784], [1692, 784], [1690, 782], [1688, 782], [1687, 781], [1685, 781], [1684, 780], [1682, 780], [1681, 779], [1679, 779], [1678, 778], [1672, 778], [1671, 777]]","[[1618, 779], [1722, 773], [1728, 900], [1625, 905]]",0.99852353,pixels
4,MHR.4640.jpg,orifice,108.0810546875,127.758544921875,10879.0,394.7350618839264,0.9916142557651991,0.8773793995329066,0.8174603174603174,126.0,103.0,90.0,2414,730,0.16381279716894892,0.0010326491620877669,0.00010342495553134375,1.6554347136274673e-06,-1.869627436523375e-11,-4.917184492549352e-08,1.0938606872306829e-11,"[[2413, 667], [2412, 668], [2408, 668], [2407, 669], [2403, 669], [2402, 670], [2398, 670], [2397, 671], [2395, 671], [2394, 672], [2393, 672], [2391, 674], [2390, 674], [2389, 675], [2388, 675], [2387, 676], [2386, 676], [2382, 680], [2381, 680], [2379, 682], [2379, 683], [2374, 688], [2374, 689], [2371, 692], [2371, 693], [2370, 694], [2370, 695], [2368, 697], [2368, 698], [2367, 699], [2367, 700], [2366, 701], [2366, 702], [2365, 703], [2365, 704], [2364, 705], [2364, 706], [2363, 707], [2363, 710], [2362, 711], [2362, 712], [2361, 713], [2361, 715], [2360, 716], [2360, 720], [2359, 721], [2359, 739], [2360, 740], [2360, 745], [2361, 746], [2361, 747], [2362, 748], [2362, 750], [2363, 751], [2363, 755], [2364, 756], [2364, 757], [2365, 758], [2365, 759], [2366, 760], [2366, 761], [2367, 762], [2367, 764], [2371, 768], [2371, 769], [2374, 772], [2374, 773], [2376, 775], [2377, 775], [2378, 776], [2379, 776], [2382, 779], [2382, 780], [2383, 780], [2387, 784], [2388, 784], [2391, 787], [2393, 787], [2394, 788], [2395, 788], [2396, 789], [2397, 789], [2398, 790], [2399, 790], [2400, 791], [2402, 791], [2403, 792], [2412, 792], [2413, 793], [2436, 793], [2437, 792], [2443, 792], [2444, 791], [2446, 791], [2448, 789], [2449, 789], [2453, 785], [2454, 785], [2455, 784], [2455, 783], [2458, 780], [2458, 779], [2459, 778], [2459, 777], [2460, 776], [2460, 775], [2461, 774], [2461, 771], [2462, 770], [2462, 703], [2461, 702], [2461, 697], [2460, 696], [2460, 695], [2459, 694], [2459, 692], [2458, 691], [2458, 689], [2457, 688], [2457, 687], [2455, 685], [2455, 684], [2454, 683], [2454, 682], [2447, 675], [2446, 675], [2443, 672], [2442, 672], [2441, 671], [2439, 671], [2438, 670], [2434, 670], [2433, 669], [2432, 669], [2431, 668], [2427, 668], [2426, 667]]","[[2359, 667], [2462, 667], [2462, 793], [2359, 793]]",0.9984951,pixels
5,MHR.4640.jpg,orifice,104.9490966796875,117.254638671875,9122.5,362.6345578432083,0.9886745421046927,0.8717367580152073,0.8695652173913043,115.0,100.0,90.0,2013,624,0.1644596008964418,0.0015586082116253012,2.1318173947119114e-05,3.2875838543668535e-07,-7.207370756367291e-13,-1.0519773583037168e-08,-4.878876633588955e-13,"[[1992, 566], [1991, 567], [1989, 567], [1988, 568], [1987, 568], [1986, 569], [1985, 569], [1984, 570], [1983, 570], [1980, 573], [1979, 573], [1977, 575], [1977, 576], [1975, 578], [1975, 579], [1973, 581], [1973, 583], [1972, 584], [1972, 585], [1971, 586], [1971, 588], [1970, 589], [1970, 590], [1969, 591], [1969, 594], [1968, 595], [1968, 598], [1967, 599], [1967, 601], [1966, 602], [1966, 605], [1965, 606], [1965, 609], [1964, 610], [1964, 628], [1965, 629], [1965, 633], [1966, 634], [1966, 636], [1967, 637], [1967, 640], [1968, 641], [1968, 644], [1969, 645], [1969, 646], [1970, 647], [1970, 649], [1971, 650], [1971, 651], [1973, 653], [1973, 654], [1974, 655], [1974, 656], [1976, 658], [1976, 659], [1980, 663], [1980, 664], [1981, 665], [1982, 665], [1983, 666], [1984, 666], [1989, 671], [1990, 671], [1992, 673], [1993, 673], [1996, 676], [1997, 676], [1998, 677], [1999, 677], [2000, 678], [2001, 678], [2002, 679], [2003, 679], [2004, 680], [2008, 680], [2009, 681], [2036, 681], [2037, 680], [2039, 680], [2040, 679], [2041, 679], [2043, 677], [2044, 677], [2057, 664], [2057, 663], [2058, 662], [2058, 661], [2059, 660], [2059, 659], [2061, 657], [2061, 656], [2062, 655], [2062, 654], [2063, 653], [2063, 651], [2064, 650], [2064, 633], [2063, 632], [2063, 630], [2062, 629], [2062, 627], [2061, 626], [2061, 624], [2060, 623], [2060, 622], [2059, 621], [2059, 619], [2058, 618], [2058, 617], [2056, 615], [2056, 614], [2055, 613], [2055, 611], [2054, 610], [2054, 602], [2053, 601], [2053, 599], [2052, 598], [2052, 596], [2051, 595], [2051, 594], [2050, 593], [2050, 592], [2046, 588], [2046, 587], [2044, 585], [2044, 584], [2042, 582], [2042, 581], [2041, 580], [2041, 579], [2033, 571], [2032, 571], [2031, 570], [2029, 570], [2028, 569], [2024, 569], [2023, 568], [2021, 568], [2020, 567], [2018, 567], [2017, 566]]","[[1964, 566], [2064, 566], [2064, 681], [1964, 681]]",0.9984156,pixels
6,MHR.4640.jpg,orifice,109.65118408203125,90.21478271484375,7246.0,327.7645001411438,0.9882705946535734,0.8475871545039603,0.8285714285714286,105.0,87.0,90.0,604,188,0.16865838158178942,0.0028169657964156793,6.22369654506277e-05,1.5095709071857636e-06,-9.413306356651883e-12,-5.7185200758689326e-08,1.120204733926813e-11,"[[603, 145], [602, 146], [595, 146], [594, 147], [592, 147], [591, 148], [589, 148], [588, 149], [587, 149], [586, 150], [585, 150], [584, 151], [583, 151], [582, 152], [581, 152], [579, 154], [578, 154], [576, 156], [575, 156], [568, 163], [567, 163], [565, 165], [565, 166], [564, 167], [564, 168], [561, 171], [561, 172], [559, 174], [559, 176], [558, 177], [558, 178], [557, 179], [557, 180], [556, 181], [556, 183], [555, 184], [555, 186], [554, 187], [554, 190], [553, 191], [553, 194], [552, 195], [552, 214], [553, 215], [553, 216], [554, 217], [554, 218], [555, 219], [555, 220], [556, 221], [556, 222], [561, 227], [562, 227], [563, 228], [564, 228], [565, 229], [566, 229], [567, 230], [571, 230], [572, 231], [576, 231], [577, 232], [583, 232], [584, 231], [593, 231], [594, 230], [605, 230], [606, 229], [608, 229], [609, 228], [611, 228], [612, 227], [614, 227], [615, 226], [616, 226], [617, 225], [618, 225], [619, 224], [620, 224], [622, 222], [623, 222], [624, 221], [626, 221], [627, 220], [628, 220], [631, 217], [632, 217], [633, 216], [634, 216], [635, 215], [636, 215], [637, 214], [639, 214], [640, 213], [641, 213], [642, 212], [643, 212], [644, 211], [645, 211], [646, 210], [647, 210], [648, 209], [649, 209], [650, 208], [651, 208], [655, 204], [655, 202], [656, 201], [656, 196], [657, 195], [657, 173], [656, 172], [656, 166], [655, 165], [655, 162], [648, 155], [647, 155], [644, 152], [643, 152], [642, 151], [640, 151], [639, 150], [637, 150], [636, 149], [634, 149], [633, 148], [630, 148], [629, 147], [625, 147], [624, 146], [619, 146], [618, 145]]","[[552, 145], [657, 145], [657, 232], [552, 232]]",0.9981792,pixels
7,MHR.4640.jpg,orifice,121.86967468261719,74.71121215820312,6915.0,326.79393696784973,0.9909006233431253,0.8136807986805054,0.6206896551724138,116.0,72.0,90.0,288,452,0.1806153260570578,0.006425059937090779,0.00026179589730736757,1.0838363071821706e-05,-5.335779569389428e-10,-8.052836826925219e-07,2.204741372771653e-10,"[[271, 414], [270, 415], [266, 415], [265, 416], [263, 416], [262, 417], [261, 417], [260, 418], [259, 418], [258, 419], [257, 419], [256, 420], [255, 420], [247, 428], [246, 428], [245, 429], [244, 429], [240, 433], [240, 434], [235, 439], [235, 440], [232, 443], [232, 444], [231, 445], [231, 446], [230, 447], [230, 449], [229, 450], [229, 454], [228, 455], [228, 466], [229, 467], [229, 468], [230, 469], [230, 470], [233, 473], [234, 473], [235, 474], [236, 474], [237, 475], [239, 475], [240, 476], [241, 476], [242, 477], [244, 477], [245, 478], [246, 478], [247, 479], [250, 479], [251, 480], [254, 480], [255, 481], [259, 481], [260, 482], [262, 482], [263, 483], [267, 483], [268, 484], [271, 484], [272, 485], [281, 485], [282, 486], [332, 486], [333, 485], [338, 485], [343, 480], [343, 479], [344, 478], [344, 453], [343, 452], [343, 446], [342, 445], [342, 444], [341, 443], [341, 442], [340, 441], [340, 440], [339, 439], [339, 438], [336, 435], [336, 434], [328, 426], [327, 426], [324, 423], [323, 423], [322, 422], [321, 422], [320, 421], [319, 421], [318, 420], [317, 420], [316, 419], [315, 419], [314, 418], [312, 418], [311, 417], [308, 417], [307, 416], [305, 416], [304, 415], [297, 415], [296, 414]]","[[228, 414], [344, 414], [344, 486], [228, 486]]",0.9969369,pixels
8,MHR.4640.jpg,orifice,89.2274169921875,107.1226806640625,6059.5,302.97770261764526,0.9868892508143322,0.8295170510185564,0.6517054707130193,108.20125579833984,70.51535034179688,60.945396423339844,1579,1082,0.17407709042618985,0.004612924116430177,8.042106211837004e-05,3.339357573934373e-06,-6.2614057777550535e-12,-4.375748949511997e-08,-5.4364796070132976e-11,"[[1564, 1033], [1563, 1034], [1562, 1034], [1561, 1035], [1558, 1035], [1557, 1036], [1556, 1036], [1555, 1037], [1554, 1037], [1552, 1039], [1551, 1039], [1547, 1043], [1546, 1043], [1544, 1045], [1544, 1046], [1541, 1049], [1541, 1050], [1540, 1051], [1540, 1052], [1538, 1054], [1538, 1055], [1537, 1056], [1537, 1061], [1536, 1062], [1536, 1068], [1537, 1069], [1537, 1073], [1538, 1074], [1538, 1075], [1539, 1076], [1539, 1077], [1540, 1078], [1540, 1079], [1541, 1080], [1541, 1081], [1542, 1082], [1542, 1083], [1544, 1085], [1544, 1086], [1546, 1088], [1546, 1089], [1547, 1090], [1547, 1091], [1549, 1093], [1549, 1094], [1550, 1095], [1550, 1096], [1552, 1098], [1552, 1100], [1553, 1101], [1553, 1102], [1555, 1104], [1555, 1106], [1556, 1107], [1556, 1108], [1557, 1109], [1557, 1110], [1560, 1113], [1560, 1114], [1561, 1115], [1561, 1116], [1563, 1118], [1563, 1119], [1565, 1121], [1565, 1122], [1572, 1129], [1573, 1129], [1575, 1131], [1576, 1131], [1578, 1133], [1579, 1133], [1580, 1134], [1601, 1134], [1602, 1133], [1604, 1133], [1606, 1131], [1606, 1130], [1608, 1128], [1608, 1127], [1610, 1125], [1610, 1124], [1612, 1122], [1612, 1120], [1613, 1119], [1613, 1118], [1614, 1117], [1614, 1115], [1615, 1114], [1615, 1113], [1616, 1112], [1616, 1110], [1617, 1109], [1617, 1107], [1618, 1106], [1618, 1101], [1619, 1100], [1619, 1089], [1618, 1088], [1618, 1080], [1617, 1079], [1617, 1076], [1616, 1075], [1616, 1074], [1615, 1073], [1615, 1071], [1614, 1070], [1614, 1069], [1613, 1068], [1613, 1066], [1612, 1065], [1612, 1064], [1611, 1063], [1611, 1062], [1609, 1060], [1609, 1059], [1607, 1057], [1607, 1056], [1601, 1050], [1601, 1049], [1593, 1041], [1592, 1041], [1588, 1037], [1587, 1037], [1586, 1036], [1585, 1036], [1584, 1035], [1582, 1035], [1581, 1034], [1580, 1034], [1579, 1033]]","[[1525, 1052], [1586, 1018], [1639, 1113], [1577, 1147]]",0.9968815,pixels
9,MHR.4640.jpg,orifice,91.4007568359375,110.802001953125,6984.0,326.04877030849457,0.9876263876122463,0.8255606066450427,0.6653846411258029,116.27552795410156,77.36795043945312,63.43495178222656,1731,1402,0.17461556639543085,0.004690965809271875,0.0001459640785401312,5.504899307110067e-06,-1.1853790290420522e-11,-7.95208720681236e-08,1.555931118268903e-10,"[[1713, 1348], [1712, 1349], [1706, 1349], [1705, 1350], [1703, 1350], [1702, 1351], [1701, 1351], [1698, 1354], [1697, 1354], [1692, 1359], [1692, 1360], [1691, 1361], [1691, 1362], [1689, 1364], [1689, 1366], [1688, 1367], [1688, 1369], [1687, 1370], [1687, 1385], [1688, 1386], [1688, 1388], [1689, 1389], [1689, 1392], [1690, 1393], [1690, 1394], [1691, 1395], [1691, 1396], [1692, 1397], [1692, 1398], [1694, 1400], [1694, 1403], [1695, 1404], [1695, 1405], [1696, 1406], [1696, 1407], [1697, 1408], [1697, 1412], [1698, 1413], [1698, 1414], [1699, 1415], [1699, 1417], [1700, 1418], [1700, 1419], [1701, 1420], [1701, 1421], [1702, 1422], [1702, 1423], [1704, 1425], [1704, 1426], [1705, 1427], [1705, 1428], [1706, 1429], [1706, 1431], [1708, 1433], [1708, 1434], [1710, 1436], [1710, 1437], [1712, 1439], [1712, 1440], [1713, 1441], [1713, 1442], [1714, 1443], [1714, 1444], [1717, 1447], [1717, 1448], [1725, 1456], [1728, 1456], [1729, 1457], [1747, 1457], [1748, 1456], [1751, 1456], [1752, 1455], [1753, 1455], [1754, 1454], [1755, 1454], [1757, 1452], [1758, 1452], [1767, 1443], [1767, 1442], [1768, 1441], [1769, 1441], [1769, 1440], [1770, 1439], [1770, 1438], [1772, 1436], [1772, 1435], [1773, 1434], [1773, 1433], [1774, 1432], [1774, 1430], [1775, 1429], [1775, 1401], [1774, 1400], [1774, 1396], [1773, 1395], [1773, 1393], [1772, 1392], [1772, 1391], [1771, 1390], [1771, 1388], [1769, 1386], [1769, 1385], [1766, 1382], [1766, 1381], [1764, 1379], [1764, 1378], [1763, 1377], [1763, 1376], [1757, 1370], [1756, 1370], [1750, 1364], [1749, 1364], [1748, 1363], [1747, 1363], [1746, 1362], [1745, 1362], [1743, 1360], [1742, 1360], [1740, 1358], [1739, 1358], [1738, 1357], [1737, 1357], [1736, 1356], [1735, 1356], [1734, 1355], [1733, 1355], [1732, 1354], [1730, 1354], [1729, 1353], [1728, 1353], [1727, 1352], [1726, 1352], [1725, 1351], [1722, 1351], [1721, 1350], [1719, 1350], [1718, 1349], [1714, 1349]]","[[1673, 1365], [1742, 1330], [1794, 1434], [1725, 1469]]",0.9966273,pixels
