,image_id,category,width(bbox),height(bbox),area,perimeter,solidity,circularity,eccentricity,majorAxis,minorAxis,angle,center_x,center_y,hu1,hu2,hu3,hu4,hu5,hu6,hu7,confidence,unit
0,MHR.7210.jpg,autozooid,476.0181884765625,500.85418701171875,160128.0,1616.1950803995132,0.9473039686929668,0.7703526527677753,0.8331035983749274,508.99169921875,424.0428161621094,79.2156982421875,1105,415,0.17108870970193424,0.002487902519759103,6.708329620256616e-05,3.763358660158655e-06,3.985270286170369e-11,7.936610144905099e-08,-4.4579127856725006e-11,0.99997365,pixels
1,MHR.7210.jpg,autozooid,395.7481689453125,471.951171875,124722.5,1378.7219895124435,0.9809045186609568,0.8245201373177883,0.9970420618920853,400.5335388183594,399.3487854003906,20.008108139038086,287,2298,0.16395885511537941,0.0010529231263188227,6.589737436776883e-06,5.413374261684267e-07,7.467568100145094e-13,1.7023585255395555e-08,6.983764436636385e-13,0.9999548,pixels
2,MHR.7210.jpg,autozooid,405.4893798828125,556.6376953125,140848.5,1522.2610980272293,0.9569097295350939,0.763807278111324,0.7534163888046518,506.8927917480469,381.9013366699219,46.99787902832031,1392,772,0.16749977062642468,0.002059177414407029,2.27393511725173e-05,2.0987710090007107e-07,-4.1122172800620863e-13,-5.741179089015032e-09,2.027715619193772e-13,0.9999386,pixels
3,MHR.7210.jpg,autozooid,404.2255859375,643.1387939453125,171773.0,1697.3565497398376,0.9748530112823772,0.7492359429174518,0.6571251057580128,606.9147338867188,398.81890869140625,76.97923278808594,1013,844,0.18221568880431127,0.00617313706313645,0.0005314810162349116,5.856653115338033e-05,9.866516939417462e-09,4.239181847051033e-06,-3.0689823005786246e-09,0.9999081,pixels
4,MHR.7210.jpg,autozooid,431.6293640136719,650.815185546875,162818.5,1686.6530137062073,0.9598138361368935,0.719220603485063,0.666760779358043,581.5176391601562,387.733154296875,64.03593444824219,597,1709,0.18039154759843418,0.005399544210292989,0.000521939261095823,3.364818651981796e-05,4.298209629617421e-09,2.0772477407733552e-06,1.187202143392822e-09,0.99981934,pixels
5,MHR.7210.jpg,autozooid,510.73065185546875,551.2619018554688,169156.0,1648.8956565856934,0.9713765608804384,0.7818274651924397,0.7678736439011568,531.7120361328125,408.28765869140625,57.395408630371094,1204,1208,0.17181318745922158,0.0031213794081686565,0.00013053113424877892,4.811953916718899e-06,1.139853906342755e-10,2.598604305320332e-07,3.9384650620210284e-11,0.99979895,pixels
6,MHR.7210.jpg,autozooid,426.49169921875,544.1982421875,152614.0,1566.9890199899673,0.9540730367809553,0.7810383029324018,0.806863154889823,502.021728515625,405.0628356933594,83.6598129272461,1501,324,0.1637908194135702,0.0006623259352146885,8.697279239350553e-05,4.0835072580294293e-07,-1.911839099295292e-12,-1.0448897247512914e-08,-1.5056812041511273e-12,0.9997446,pixels
7,MHR.7210.jpg,autozooid,401.6068115234375,646.9013671875,145621.5,1628.5697567462921,0.9405311666419082,0.6899579661379465,0.6838430254920612,554.122802734375,378.9330139160156,60.14792251586914,793,1319,0.18087733650554338,0.0051991387637900345,0.00035339490232693456,6.490929756357011e-05,9.798004625208127e-09,4.224541652022588e-06,-8.027860499924837e-10,0.99971694,pixels
8,MHR.7210.jpg,autozooid,320.59423828125,509.99462890625,113895.0,1378.2783422470093,0.9562972292191436,0.7534260971860283,0.6418219009079581,482.99993896484375,309.99993896484375,90.0,1583,1085,0.17936822084648127,0.006032059988740027,6.776606363784021e-07,5.385957028585178e-07,1.128629077704035e-13,2.4085864184745997e-08,-3.0518648332033414e-13,0.99967945,pixels
9,MHR.7210.jpg,autozooid,333.0086669921875,483.4228515625,110349.5,1327.9524437189102,0.9703656804681695,0.7863487282895597,0.7430359406269925,441.85693359375,328.3155822753906,67.64679718017578,787,2193,0.1739079066189158,0.004280283033788534,6.311203595472665e-05,5.8379786435509725e-06,1.0434492556009953e-10,3.4040538525011475e-07,4.085995081575482e-11,0.99965584,pixels
10,MHR.7210.jpg,autozooid,470.31512451171875,717.9552001953125,227967.0,2049.464196920395,0.9330577413050374,0.6820263853845386,0.6533523537803139,701.0,458.0,90.0,998,1793,0.1789591843254795,0.004777368041216198,0.0004352597057446603,1.049314473385461e-05,-2.561334435151017e-10,-1.724904545996739e-07,-6.612691746386874e-10,0.99960166,pixels
11,MHR.7210.jpg,autozooid,296.7706298828125,492.662841796875,102203.5,1360.4478261470795,0.9504163741276137,0.6939239079502884,0.5448499500566126,503.3470153808594,274.24859619140625,12.190156936645508,1666,1470,0.2001068694978294,0.012362308520819543,0.00032985166972349447,1.3424259793122396e-05,-1.7167067324914112e-11,-5.074896123129785e-08,8.931299522557925e-10,0.9995933,pixels
12,MHR.7210.jpg,autozooid,514.3209838867188,550.3575439453125,173929.5,1674.6875035762787,0.959968540008003,0.7793195179149592,0.8759412934373607,516.659423828125,452.5633239746094,74.81071472167969,630,890,0.16488824921052603,0.0004652653879678632,0.00026618069682927107,1.3912840281865815e-06,1.4203187633109445e-11,-8.575579970223154e-09,2.2696085748585825e-11,0.9992932,pixels
13,MHR.7210.jpg,autozooid,420.2579650878906,610.643798828125,163750.5,1674.0012148618698,0.9548579525575537,0.7343125675607184,0.6784511784511784,594.0,403.0,90.0,420,1306,0.17390711050925273,0.0030741758736806146,0.000407847814520546,3.259652438388227e-05,3.757099398225456e-09,1.7487415996938251e-06,9.985353658142866e-11,0.9992429,pixels
14,MHR.7210.jpg,autozooid,390.958740234375,478.630126953125,132866.5,1465.0407539606094,0.9835879289476509,0.7779038969040808,0.9893526659182211,427.7256774902344,423.1715393066406,79.40523529052734,1351,1524,0.17487435295095632,0.0045081135354594105,4.530530112855097e-05,1.4729735480661148e-06,1.1826038710285255e-11,8.986628399008307e-08,-2.221089900025307e-12,0.9985781,pixels
15,MHR.7210.jpg,autozooid,360.8729553222656,539.4268798828125,106067.0,1357.0478950738907,0.9673541791119643,0.7237687004114891,0.5898958119666323,480.1095275878906,283.214599609375,49.69286346435547,464,2036,0.18843730017868024,0.009586483526351495,4.5701710314724796e-06,3.172831978991949e-07,5.3474098472789015e-14,-9.003169719274581e-09,-3.783039844128356e-13,0.99824524,pixels
16,MHR.7210.jpg,autozooid,376.7366943359375,489.7662353515625,131013.5,1479.9280552864075,0.9735858450746091,0.7517002702433517,0.8433456863605899,454.8351745605469,383.5832824707031,83.78436279296875,1390,1901,0.17496884677631594,0.0038421446836219572,5.0706966090817566e-05,3.997428485877307e-06,5.42763830059628e-11,1.9433003960259602e-07,1.7119147287120724e-11,0.9955153,pixels
17,MHR.7210.jpg,autozooid,452.1014404296875,411.2520751953125,115082.5,1574.3788464069366,0.9018686645063457,0.5834459909385395,0.8860378160642589,418.3473815917969,370.6716003417969,4.098879814147949,1563,2166,0.17652155230646094,0.0018788581782699133,0.0005941339777616019,9.524954695916857e-06,-3.070579385667494e-10,2.2750179398626418e-07,6.474070220009728e-10,0.99068224,pixels
18,MHR.7210.jpg,orifice,125.68798828125,103.78067016601562,7518.5,355.747256398201,0.9552153474780841,0.7465483660917268,0.6049936381512633,124.66117858886719,75.41921997070312,61.38954162597656,1017,279,0.1890699691819062,0.00814695175265467,0.0006352517160936247,3.8329567112594134e-05,-5.121675206009401e-09,-3.078247898868937e-06,-3.0888190111980404e-09,0.9969426,pixels
19,MHR.7210.jpg,orifice,124.9036865234375,99.28778076171875,8153.0,359.2203434705734,0.9829405027427813,0.7939724968914313,0.6624072378225208,124.36028289794922,82.37715148925781,16.886791229248047,1440,605,0.1771512070468122,0.004634427162179181,0.000439206242221891,1.867035897683104e-05,-5.806412809650225e-10,-5.173198386293517e-07,-1.5878535117761815e-09,0.9969133,pixels
20,MHR.7210.jpg,orifice,140.259521484375,124.8076171875,12498.0,453.220342874527,0.9640914876383693,0.7645952476474112,0.8432330036402197,139.80650329589844,117.88945770263672,86.98721313476562,1078,2163,0.17345821297625738,0.0034974580174038095,0.00026168029458174444,1.4521118210000167e-05,5.626742167733979e-10,5.011682998222866e-07,6.961706370033128e-10,0.995769,pixels
21,MHR.7210.jpg,orifice,119.21868896484375,80.61376953125,7308.5,338.5512957572937,0.9821932535949469,0.801288951672534,0.6411997963661232,117.53907012939453,75.36602783203125,86.18592071533203,783,2038,0.18009353250420307,0.00579608270444218,0.00035958668847081634,1.84319380147791e-05,-5.325893519465041e-10,-6.086304224708437e-07,-1.402882787932661e-09,0.9953241,pixels
22,MHR.7210.jpg,orifice,129.95932006835938,115.7000732421875,8662.5,384.23253631591797,0.9627139364303179,0.7373349777459749,0.5880843595209302,134.9980010986328,79.39021301269531,59.98163604736328,354,1139,0.19129373563901422,0.009169068718156868,0.0006016542757596681,3.726271665980641e-05,-4.9596027053875234e-09,-3.3300835918061805e-06,2.5557242950250935e-09,0.99492246,pixels
23,MHR.7210.jpg,orifice,137.891845703125,112.8011474609375,10516.5,412.43354630470276,0.9578305022997404,0.7769143179727618,0.6972447308348225,139.11444091796875,96.99681091308594,19.259292602539062,638,1503,0.17881446856028466,0.004331105822353718,0.0006493802316426641,2.7339874192889617e-05,-3.6246897515509663e-09,-1.7886780292857704e-06,3.6354410892067744e-10,0.99491286,pixels
24,MHR.7210.jpg,orifice,106.93505859375,100.0413818359375,7885.5,341.1787132024765,0.9834746819655774,0.8512855201199337,0.9134615384615384,104.0,95.0,90.0,1660,2047,0.1661788831338717,0.001930654937968598,2.3418678623828307e-05,1.4373070263612466e-07,-1.7165820739471578e-13,-2.930653959662484e-09,2.0017410542421598e-13,0.9927281,pixels
25,MHR.7210.jpg,orifice,113.30230712890625,103.75830078125,7570.0,348.3919166326523,0.9665474974463738,0.7837356526588627,0.7240085362942016,115.06975555419922,83.31148529052734,67.12633514404297,737,1135,0.17432437545382834,0.003423801034483184,0.0004477990390621368,1.83031421374839e-05,-4.3495799625958305e-10,-2.9743527723143086e-07,1.5989233849000091e-09,0.9925931,pixels
26,MHR.7210.jpg,orifice,121.991943359375,108.0977783203125,7506.5,352.23253440856934,0.9464758542428445,0.7603059998208782,0.729144855529492,112.1161117553711,81.74888610839844,59.4207649230957,964,647,0.17534273370400316,0.003823473411315263,0.0002262348839212635,1.2719100569651714e-05,-6.778979660029118e-10,-7.864067573957874e-07,7.722752463134239e-11,0.99219525,pixels
27,MHR.7210.jpg,orifice,147.3123779296875,98.330322265625,11003.0,420.10764503479004,0.9682330165434706,0.7834292952488643,0.6700026164527154,139.0898895263672,93.19058990478516,87.95458984375,997,1515,0.17874603291945523,0.004907532576151175,0.0002953657953253707,1.5107281641588392e-05,-9.940205992172545e-10,-1.0581321762136769e-06,1.7414044426057454e-10,0.99218506,pixels
28,MHR.7210.jpg,orifice,110.06231689453125,93.50408935546875,7091.0,335.5634891986847,0.9792170130497825,0.7913487966385421,0.6584756851140803,116.70612335205078,76.84814453125,64.05770874023438,533,756,0.17715951385447704,0.004761698576774708,0.00040265208060995825,1.4518759133667957e-05,-1.0986863338712241e-09,-9.994686599838572e-07,1.5872622694097157e-10,0.9908434,pixels
29,MHR.7210.jpg,orifice,127.3157958984375,112.430908203125,10149.0,397.563489317894,0.9694798681759564,0.8069007687794814,0.8268168551794974,123.36248779296875,101.99818420410156,10.57352352142334,1626,919,0.1665475843109364,0.0008739814656274042,0.00026815749540548583,6.614927269720389e-06,-1.837981965533463e-10,-1.75824590280039e-07,2.0937217548637286e-10,0.9886207,pixels
30,MHR.7210.jpg,orifice,127.5216064453125,100.9501953125,8118.0,374.1909053325653,0.9340159926364839,0.7285719642138501,0.7053689739430649,121.93036651611328,86.00589752197266,77.85572052001953,247,2146,0.18162477332749108,0.004695108278073613,0.0006201539882746299,3.890311846285856e-05,-3.0971557435467926e-09,-1.7617120266827401e-06,-5.188551767449437e-09,0.9878357,pixels
31,MHR.7210.jpg,orifice,125.4659423828125,110.446044921875,9572.0,386.19090604782104,0.9755401549123522,0.8065076073487271,0.753513921982617,126.16246032714844,95.06517028808594,64.09349060058594,1525,2403,0.17051028733760132,0.0022966747212475914,0.0003897265337735807,1.1052871458772781e-05,-6.603008337486111e-10,-4.821615936421115e-07,-3.0040738743071793e-10,0.9873604,pixels
32,MHR.7210.jpg,orifice,127.4827880859375,74.94056701660156,7195.0,345.6223638057709,0.9833936991731019,0.7568973592659626,0.5540169308596617,127.26968383789062,70.50955963134766,5.403791904449463,1532,141,0.19426165458257583,0.010588379563079193,0.0006417388566674245,3.5963918202935995e-05,-5.199384133259981e-09,-3.6089144062137575e-06,-1.6785219505026083e-09,0.9867632,pixels
