"disc_angle_diff_Gs","disc_corr.diff_Gs","disc_angle.diff_Gs.time"
71.9289275906312,-0.310196492054964,"NKLS to NKBS"
63.2096180004163,0.450727699727592,"NKBS to LKI"
7.38982724496384,-0.991694014162105,"LKI to UKI"
20.0891541268195,-0.939159288742349,"UKI to TSB"
20.0891541268195,-0.939159288742349,"TSB to modern"
