"agon_angle_diff_Gmax_to_z","agon_corr.diff_Gmax_to_z","agon_angle.diff.time"
18.4380721575248,0.948666058283578,"NKLS to NKBS"
5.26234352179087,0.995785191805975,"NKBS to LKI"
15.6954344232688,0.962713305989727,"LKI to UKI"
23.629885209492,-0.916153784743073,"UKI to LCSB"
7.88733272721391,0.990539826042894,"LCSB to TSB"
4.23073249905875,-0.997275050013583,"TSB to SHC"
0.211169978858152,-0.999993208141946,"SHC to WC"
3.05151894525076,-0.998582071861862,"WC to modern"
