"agon_angle_diff_Gs","agon_corr.diff_Gs","agon_angle.diff_Gs.time"
7.23657098615666,0.992034501010286,"NKLS to NKBS"
0.17513495577069,0.999995328352394,"NKBS to LKI"
3.23077214685894,0.99841063983292,"LKI to UKI"
4.76233388984668,0.996547653534175,"UKI to LCSB"
5.73114680319927,-0.995001431303248,"LCSB to TSB"
10.7697636373508,-0.982385999576418,"TSB to SHC"
6.01462876947607,0.994495174725515,"SHC to WC"
1.29552456426363,0.999744378405144,"WC to modern"
