"time","num.col","num.zooid","avg.zooid","min.len","max.len","avg.len","sd.len","var.len","min.wid","max.wid","avg.wid","sd.wid","var.wid"
"Lower Castlecliff Shellbed",3,76,26,5.49275392739051,6.69075104895152,6.37736389103465,0.201378629756765,0.040553352522712,5.3960502074273,6.47215793426467,6.13633502191182,0.219488430150279,0.0481751709698341
"Shakespeare Cliff Basal Sand Shellbed",28,787,29,5.57729832754708,7.01790084525248,6.45251141452342,0.15607207190309,0.0243584916281232,4.59521985513492,6.5224882576382,6.14092396721807,0.219156477277443,0.0480295615326585
"Tainui Shellbed",8,108,14,5.56682783618774,6.78246163716957,6.31890846181026,0.18561385353636,0.0344525026246173,4.97878595061279,6.40554762180888,6.07205126714697,0.208846347145659,0.0436167967160853
"Upper Kai-iwi Shellbed",18,469,27,5.73872134429751,6.71432107059409,6.30059720714578,0.157973243983193,0.0249555458145734,4.84305030255975,6.46416479521618,6.03071571832043,0.209349826042127,0.043827349663869
"modern",200,6900,35,5.32678861734828,6.90814474037694,6.34029208599162,0.153505489394971,0.0235639352743895,4.04413928709045,6.82952610737568,6.08513483896013,0.197446208852048,0.0389850053900467
