"spec_angle_diff_Gs","spec_corr.diff_Gs","spec_angle.diff_Gs.time"
3.62766860904336,0.997996289994557,"UKI to LCSB"
7.91314440447462,0.990477905588764,"LCSB to TSB"
9.93922371481892,0.984991395592509,"TSB to SHC"
7.4439235927927,0.991572134832252,"SHC to modern"
